metodo,x0_id,x0_x,x0_y,alpha_fijo,k,x_k,y_k,f_xk,alpha_k_opt
paso_optimo_golden,0,-3.0,3.0,,0,-3.0,3.0,1.939707749099463,
paso_optimo_golden,0,-3.0,3.0,,1,-2.6199166896117942,3.619911867173955,2.439178312245351,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,2,-2.3742179088427893,4.114514915643987,2.647397335959007,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,3,-2.4439315667123345,4.363596904059444,2.7209356471131794,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,4,-2.6708078848855057,4.632570918937989,2.895558718339713,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,5,-3.133907874693306,5.1069411075689,3.5872686446199316,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,6,-4.145067988189673,6.121230159297979,6.297412285690778,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,7,-5.50441755083458,7.481457169552508,8.882733494851848,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,8,-6.346232068456536,8.323518441596963,10.984070150755736,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,9,-8.067044483941842,10.04440030375103,17.39240774258796,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,10,-9.50830179742286,11.485677166672364,22.272128669103637,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,11,-11.879026423643733,13.856407296461843,33.48693632874534,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,12,-14.040652431539568,16.01803485375244,46.31961588349417,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,13,-16.940538205288167,18.91792106369729,65.42809987933728,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,14,-20.659662580084273,22.63704556129453,94.70155152188201,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,15,-24.6022912323841,26.579674248166242,131.23768670554034,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,16,-29.416157302563644,31.39354032807872,185.99563405517543,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,17,-35.715191158706176,37.69257418696134,270.5463542122089,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,18,-43.25965721910116,45.237040248127734,391.98433991303136,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,19,-51.67841539549607,53.655798424739814,555.9175078015217,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,20,-62.16641871925459,64.14380174855947,798.0671260161375,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,21,-74.39828755746865,76.37567058679075,1137.305306597714,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,22,-88.97573950871279,90.95312253803974,1619.7528045815616,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,23,-107.29548272868769,109.27286575801598,2345.647127062689,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,24,-129.44209004720497,131.41947307653368,3403.1470734478685,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,25,-156.0251305374647,158.0025135667935,4931.3884240636835,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,26,-186.93207069002523,188.90945371935408,7063.95361273942,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,27,-224.31161388464977,226.28899691397862,10153.188435819173,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,28,-269.479564105179,271.4569471345078,14630.995111885151,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,29,-323.1554319721122,325.13281500144103,21014.08721326664,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,30,-387.7661760247066,389.7435590540355,30227.223850703776,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,31,-465.5339944367414,467.51137746607026,43529.33421860056,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,32,-559.3380646444699,561.3154476737989,62793.47934889751,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,33,-671.7156079855221,673.6929910148509,90506.5085653249,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,34,-805.9099661569787,807.8873491863076,130218.15910345706,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,35,-967.0109531481987,968.9883361775275,187404.96614913532,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,36,-1160.253866194827,1162.2312492241558,269697.88533457264,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,37,-1392.8319441743256,1394.8093272036544,388548.2809945058,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,38,-1671.8441236176236,1673.8215066469527,559674.5151292273,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,39,-2006.904816322225,2008.882199351554,806327.5529963218,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,40,-2408.1447374430845,2410.1221204724134,1160785.8331216383,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,41,-2889.672704114983,2891.650087144312,1671184.9595887586,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,42,-3467.4510951863867,3469.4284782157156,2406015.4452293683,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,43,-4160.6503986627595,4162.627781692088,3463849.104000656,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,44,-4993.155734509604,4995.133117538933,4988296.823891223,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,45,-5992.176806777346,5994.154189806675,7183607.650125906,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,46,-7191.00607381155,7192.983456840879,10344957.906368455,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,47,-8629.501129262804,8631.478512292133,14897071.125544058,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,48,-10355.350534239544,10357.327917268873,21450753.16523364,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,49,-12427.102153623,12429.079536652327,30891489.115349825,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,50,-14912.210805619796,14914.188188649125,44480704.44397397,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,51,-17894.339820914654,17896.317203943985,64048556.66927646,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,52,-21473.41960229051,21475.39698531984,92230043.02016796,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,53,-25768.77787529189,25770.755258321216,132816174.93174078,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,54,-30922.639110971235,30924.616494000562,191254151.4692165,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,55,-37107.47869802248,37109.45608105181,275407671.0798328,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,56,-44528.6370142862,44530.61439731553,396577513.2632878,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,57,-53434.42579539912,53436.40317842845,571068704.8675365,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,58,-64120.96138187994,64122.93876490927,822324897.3033904,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,59,-76945.58184009441,76947.55922312374,1184154944.3667068,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,60,-92334.51749902654,92336.49488205586,1705169140.8764288,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,61,-110801.69747014825,110803.67485317758,2455447053.0517626,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,62,-132962.5492864701,132964.52666949944,3535860487.2947493,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,63,-159555.51660374936,159557.49398677866,5091655676.802463,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,64,-191467.09097518458,191469.06835821387,7332005106.449545,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,65,-229760.31690341036,229762.29428643966,10558051509.911528,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,66,-275712.4960159906,275714.47339902,15203585130.124651,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,67,-330855.16221029556,330857.1395933249,21893158519.055836,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,68,-397025.968089297,397027.94547232636,31526080883.088757,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,69,-476431.3707741457,476433.34815717506,45397558629.493256,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,70,-571717.0411475485,571719.0185305779,65372301129.2699,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,71,-686060.5956880038,686062.5730710331,94136099512.46309,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,72,-823272.0518287147,823274.029211744,135555699850.30035,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,73,-987925.3925248215,987927.3699078507,195199706941.79327,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,74,-1185509.7662218413,1185511.7436048705,281087150004.1833,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,75,-1422610.6389330898,1422612.616316119,404764768610.7869,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,76,-1707131.8741158533,1707133.8514988828,582860522255.5337,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,77,-2048556.8542888751,2048558.8316719043,839317847207.4609,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,78,-2458266.334451749,2458268.311834778,1208615646407.927,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,79,-2949917.2981801624,2949919.2755631916,1740403579844.2288,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,80,-3539897.827138707,3539899.8045217367,2506176725264.381,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,81,-4247874.054302162,4247876.031685191,3608888476178.706,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,82,-5097445.327209408,5097447.304592438,5196791788699.208,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,83,-6116930.1426312905,6116932.120014319,7483369293070.28,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,84,-7340310.75744965,7340312.734832679,10776035306108.723,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,85,-8808365.883121654,8808367.860504683,15517465389691.297,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,86,-10570030.782124829,10570032.759507857,22345114327214.348,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,87,-12684027.327023566,12684029.304406594,32176914862773.363,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,88,-15220821.142778723,15220823.120161751,46334685271571.06,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,89,-18264970.621641967,18264972.599024996,66721837585258.164,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,90,-21917946.839030746,21917948.816413775,96079287395751.58,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,91,-26301515.76039734,26301517.73778037,138353956660521.44,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,92,-31561793.57969118,31561795.55707421,199229375275358.47,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,93,-37874122.01104454,37874123.98842757,286889838599828.25,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,94,-45448909.98399701,45448911.96138004,413120701720674.6,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,95,-54538648.55965325,54538650.537036285,594892858911433.6,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,96,-65446326.10931488,65446328.086697906,856644346123850.0,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,97,-78535527.95471986,78535529.93210289,1233565861284281.2,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,98,-94242558.0885786,94242560.06596163,1776331988286549.5,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,99,-113090979.01942345,113090980.99680649,2557913951839172.5,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,100,-135709065.45246086,135709067.4298439,3683390142865823.0,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,101,-162850748.35049683,162850750.32787985,5304073312067030.0,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,102,-195420741.64916795,195420743.62655097,7637853330626501.0,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,103,-234504701.98210067,234504703.95948368,1.0998491143083892e+16,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,104,-281405416.58984804,281405418.56723106,1.5837801808510444e+16,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,105,-337686229.1594794,337686231.1368624,2.2806398006336684e+16,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,106,-405223149.9925088,405223151.96989185,3.2841160418226536e+16,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,107,-486267388.9008285,486267390.8782115,4.72911948939933e+16,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,108,-583520398.3706516,583520400.3480346,6.809921129369746e+16,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,109,-700223915.0290664,700223917.0064495,9.806270651264883e+16,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,110,-840268022.3765054,840268024.3538884,1.4121007021801104e+17,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,111,-1008320816.2543132,1008320818.2316964,2.033421740971202e+17,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,112,-1209984007.6378274,1209984009.6152105,2.9281226022637997e+17,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,113,-1451979641.896339,1451979643.873722,4.2164897667050816e+17,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,114,-1742374169.7195628,1742374171.6969457,6.071735501502554e+17,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,115,-2090847322.873238,2090847324.850621,8.743285063401185e+17,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,116,-2509014771.2445564,2509014773.221939,1.2590310254569313e+18,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,117,-3010815306.2111607,3010815308.188544,1.8130017628137882e+18,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,118,-3612975463.7408657,3612975465.718249,2.610718341747552e+18,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,119,-4335567071.530389,4335567073.5077715,3.759428368062333e+18,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,120,-5202676304.830158,5202676306.807541,5.413568148625775e+18,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,121,-6243206548.057517,6243206550.0349,7.795525602810694e+18,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,122,-7491841835.894977,7491841837.872359,1.1225538821776091e+19,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,123,-8990202977.897644,8990202979.875027,1.616474992031535e+19,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,124,-10788234902.240469,10788234904.217852,2.327720246545038e+19,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,125,-12945871477.529387,12945871479.50677,3.3519117667661566e+19,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,126,-15535033286.742783,15535033288.720165,4.8267451850185e+19,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,127,-18642024961.157753,18642024963.135136,6.950501893785822e+19,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,128,-22370411973.125343,22370411975.102726,1.000870663783169e+20,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,129,-26844472792.29397,26844472794.27135,1.4412514390985859e+20,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,130,-32213341460.289825,32213341462.267212,2.0753987362018512e+20,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,131,-38655978682.85741,38655978684.83479,2.988569376011928e+20,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,132,-46387137136.197464,46387137138.17485,4.30353298356823e+20,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,133,-55664519824.30898,55664519826.28637,6.197077534761917e+20,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,134,-66797370101.173386,66797370103.15077,8.923777305130433e+20,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,135,-80156779696.78497,80156779698.76236,1.285021866303484e+21,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,136,-96188058326.6045,96188058328.58188,1.8504285129664939e+21,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,137,-115425577220.43655,115425577222.41393,2.66461277537984e+21,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,138,-138510581337.71204,138510581339.68942,3.837036228556966e+21,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,139,-166212564013.48453,166212564015.4619,5.525323287253071e+21,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,140,-199454916506.38678,199454916508.36417,7.956452743792824e+21,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,141,-239345707436.10645,239345707438.08383,1.1457273533712707e+22,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,142,-287214618077.20044,287214618079.1778,1.6498447367560006e+22,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,143,-344657264677.78766,344657264679.765,2.3757726019171215e+22,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,144,-413588385196.1029,413588385198.08026,3.4211070473987563e+22,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,145,-496305663334.17114,496305663336.14856,4.926386229171061e+22,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,146,-595566317320.9906,595566317322.968,7.093984766569291e+22,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,147,-714679006369.3492,714679006371.3267,1.021532164292987e+23,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,148,-857614118344.5933,857614118346.5707,1.47100395197134e+23,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,149,-1029136114855.3827,1029136114857.3601,2.118242285803333e+23,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,150,-1234962345238.1333,1234962345240.1108,3.050263988317025e+23,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,151,-1481953623180.3757,1481953623182.3533,4.3923730825207474e+23,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,152,-1778342918491.3003,1778342918493.2778,6.325007071503344e+23,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,153,-2134009786999.631,2134009787001.6086,9.107995542028861e+23,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,154,-2560809686173.8857,2560809686175.8633,1.3115492497614117e+24,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,155,-3072969153539.9873,3072969153541.965,1.8886278837228685e+24,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,156,-3687560020407.1885,3687560020409.1655,2.719619780822551e+24,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,157,-4425068467882.534,4425068467884.511,3.9162461890914056e+24,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,158,-5310077893536.212,5310077893538.189,5.639385447086495e+24,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,159,-6372088350739.155,6372088350741.133,8.12070198992765e+24,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,160,-7646499875086.904,7646499875088.881,1.1693792067943832e+25,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,161,-9175792475150.826,9175792475152.803,1.683903350941053e+25,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,162,-11010942120243.697,11010942120245.674,2.4248169275075706e+25,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,163,-13213119924376.238,13213119924378.217,3.491730762719489e+25,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,164,-15855731165361.916,15855731165363.895,5.02808421576521e+25,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,165,-19026862105779.383,19026862105781.36,7.240429631847621e+25,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,166,-22832216175763.844,22832216175765.82,1.0426201909937145e+26,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,167,-27398637389528.58,27398637389530.56,1.5013706616058552e+26,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,168,-32878338441788.965,32878338441790.945,2.1619702773857663e+26,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,169,-39453974419398.46,39453974419400.44,3.113232194973252e+26,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,170,-47344731250410.45,47344731250412.43,4.483047154347371e+26,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,171,-56813631837088.41,56813631837090.38,6.455577525040676e+26,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,172,-68176303408464.81,68176303408466.79,9.296016692886371e+26,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,173,-81811498334961.16,81811498334963.12,1.3386242519623025e+27,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,174,-98173719095780.31,98173719095782.28,1.9276158242194748e+27,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,175,-117808368227605.44,117808368227607.42,2.7757623248902617e+27,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,176,-141369928248420.7,141369928248422.66,3.9970913225927786e+27,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,177,-169643777548566.75,169643777548568.72,5.755802252189587e+27,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,178,-203572369438965.5,203572369438967.44,8.288341919799011e+27,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,179,-244286646983738.8,244286646983740.75,1.193519317891166e+28,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,180,-293143740769052.3,293143740769054.25,1.718665055041478e+28,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,181,-351772206189368.9,351772206189370.9,2.474873700946731e+28,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,182,-422126308147323.3,422126308147325.3,3.5638124006017957e+28,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,183,-506551162641212.4,506551162641214.4,5.1318816074633e+28,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,184,-607860906607156.8,607860906607158.8,7.389897635625516e+28,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,185,-729432501654300.8,729432501654302.8,1.0641435489393058e+29,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,186,-875318298456582.2,875318298456584.1,1.5323642472258562e+29,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,187,-1050381113914282.2,1050381113914284.2,2.206600968935621e+29,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,188,-1260456323617613.0,1260456323617615.0,3.177500287495263e+29,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,189,-1512546372646681.5,1512546372646683.5,4.5755930588132744e+29,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,190,-1815054188343845.2,1815054188343847.2,6.588843413249076e+29,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,191,-2178063275415415.0,2178063275415417.0,9.48791926342666e+29,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,192,-2613673829783547.5,2613673829783549.5,1.3662581776990803e+30,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,193,-3136406074884342.5,3136406074884344.5,1.9674086133142828e+30,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,194,-3763684264836544.0,3763684264836545.5,2.833063849075641e+30,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,195,-4516417487777170.0,4516417487777172.0,4.079605384779891e+30,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,196,-5419696629304086.0,5419696629304088.0,5.874622310738016e+30,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,197,-6503630727934883.0,6503630727934885.0,8.459442529067767e+30,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,198,-7804350600850877.0,7804350600850879.0,1.2181577660200291e+31,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,199,-9365213193821924.0,9365213193821924.0,1.7541443633147248e+31,0.9999951775621607
paso_optimo_golden,0,-3.0,3.0,,200,-1.1238246799954612e+16,1.1238246799954614e+16,2.525963822733802e+31,0.9999951775621607
paso_fijo,1,-1.0,4.0,0.01,0,-1.0,4.0,2.250022141361503,
paso_fijo,1,-1.0,4.0,0.01,1,-1.005531651555686,4.0016317265896815,2.253338803295117,
paso_fijo,1,-1.0,4.0,0.01,2,-1.0110372679884896,4.003235197052961,2.2566177467174446,
paso_fijo,1,-1.0,4.0,0.01,3,-1.0165170540495114,4.004810765491664,2.2598595997989515,
paso_fijo,1,-1.0,4.0,0.01,4,-1.0219712122820745,4.00635878404037,2.2630649786307337,
paso_fijo,1,-1.0,4.0,0.01,5,-1.0273999430055567,4.007879602824845,2.266234487383115,
paso_fijo,1,-1.0,4.0,0.01,6,-1.0328034443017613,4.0093735699229445,2.269368718466893,
paso_fijo,1,-1.0,4.0,0.01,7,-1.038181912003718,4.010841031327897,2.2724682526969087,
paso_fijo,1,-1.0,4.0,0.01,8,-1.0435355396868067,4.012282330913869,2.275533659457619,
paso_fijo,1,-1.0,4.0,0.01,9,-1.048864518662106,4.01369781040372,2.2785654968703817,
paso_fijo,1,-1.0,4.0,0.01,10,-1.0541690379718625,4.01508780933886,2.2815643119621725,
paso_fijo,1,-1.0,4.0,0.01,11,-1.059449284386989,4.016452665051119,2.284530640835471,
paso_fijo,1,-1.0,4.0,0.01,12,-1.0647054424064955,4.017792712636548,2.2874650088390602,
paso_fijo,1,-1.0,4.0,0.01,13,-1.0699376942587637,4.019108284931074,2.2903679307395164,
paso_fijo,1,-1.0,4.0,0.01,14,-1.075146219904578,4.0203997124879285,2.293239910893164,
paso_fijo,1,-1.0,4.0,0.01,15,-1.080331197041825,4.02166732355677,2.2960814434182826,
paso_fijo,1,-1.0,4.0,0.01,16,-1.0854928011117846,4.0229114440644365,2.2988930123673854,
paso_fijo,1,-1.0,4.0,0.01,17,-1.090631205306928,4.024132397597257,2.30167509189937,
paso_fijo,1,-1.0,4.0,0.01,18,-1.0957465805801492,4.025330505384849,2.304428146451386,
paso_fijo,1,-1.0,4.0,0.01,19,-1.1008390956553527,4.026506086285343,2.3071526309102492,
paso_fijo,1,-1.0,4.0,0.01,20,-1.1059089170393288,4.027659456771968,2.3098489907832596,
paso_fijo,1,-1.0,4.0,0.01,21,-1.110956209034844,4.028790930920945,2.312517662368276,
paso_fijo,1,-1.0,4.0,0.01,22,-1.1159811337548797,4.029900820400622,2.3151590729229254,
paso_fijo,1,-1.0,4.0,0.01,23,-1.1209838511379575,4.030989434461802,2.3177736408328244,
paso_fijo,1,-1.0,4.0,0.01,24,-1.125964518964483,4.032057079929205,2.320361775778695,
paso_fijo,1,-1.0,4.0,0.01,25,-1.1309232928740522,4.03310406119402,2.3229238789022757,
paso_fijo,1,-1.0,4.0,0.01,26,-1.1358603263836617,4.034130680207497,2.325460342970928,
paso_fijo,1,-1.0,4.0,0.01,27,-1.1407757709067623,4.035137236475517,2.32797155254086,
paso_fijo,1,-1.0,4.0,0.01,28,-1.1456697757731076,4.036124027054124,2.3304578841188603,
paso_fijo,1,-1.0,4.0,0.01,29,-1.150542488249341,4.037091346545946,2.332919706322501,
paso_fijo,1,-1.0,4.0,0.01,30,-1.1553940535602722,4.038039487097481,2.3353573800387046,
paso_fijo,1,-1.0,4.0,0.01,31,-1.1602246149107964,4.038968738397205,2.3377712585806427,
paso_fijo,1,-1.0,4.0,0.01,32,-1.1650343135084047,4.039879387674461,2.3401616878428904,
paso_fijo,1,-1.0,4.0,0.01,33,-1.169823288586247,4.0407717196990935,2.342529006454783,
paso_fijo,1,-1.0,4.0,0.01,34,-1.1745916774266987,4.041646016781795,2.3448735459319456,
paso_fijo,1,-1.0,4.0,0.01,35,-1.179339615385393,4.04250255877513,2.34719563082593,
